Name	Freq	Confidence
ho vo	58.0	1.0
bao toan	57.0	1.0
dang hau	57.0	1.0
chu long	57.0	1.0
cong hoa	57.0	1.0
duong vuong	57.0	0.9827586206896551
ha hang	57.0	1.0
hai thu	57.0	1.0
bao hong	57.0	1.0
lam tuong	57.0	1.0
lien phan	57.0	1.0
nham van	57.0	1.0
bang vu	57.0	1.0
bach dinh	57.0	1.0
dong hung	57.0	1.0
phan sang	57.0	1.0
dieu hoa	57.0	1.0
ngan thai	57.0	1.0
lai the	57.0	1.0
bac xuan	57.0	1.0
do hau	57.0	1.0
lam thien	57.0	0.9827586206896551
bach tuyet	57.0	1.0
doan tuyet	57.0	1.0
duong vi	57.0	1.0
mai vi	57.0	1.0
chau trinh	57.0	1.0
ha hue	57.0	1.0
tri truong	57.0	1.0
bien tran	57.0	1.0
luu yen	57.0	1.0
ba cao	57.0	1.0
hai vuong	57.0	0.9827586206896551
dam tuan	56.0	1.0
dang tri	56.0	1.0
ba quan	56.0	1.0
chu son	56.0	1.0
dang vi	56.0	1.0
bao the	56.0	1.0
mi tran	56.0	1.0
dien xuan	56.0	1.0
dao do	56.0	1.0
kim tuan	56.0	1.0
nga viet	56.0	1.0
trieu xuan	56.0	1.0
dieu ho	56.0	1.0
dinh luc	56.0	1.0
sy truong	56.0	1.0
do vuong	56.0	1.0
dong viet	56.0	1.0
duong toan	56.0	1.0
mai quan	56.0	1.0
duong hue	56.0	1.0
ngo phan	56.0	1.0
tieu tran	56.0	1.0
dang ta	56.0	1.0
lai linh	56.0	1.0
long luong	56.0	1.0
chi kien	55.0	0.9821428571428571
bang cong	55.0	1.0
chi hue	55.0	1.0
cong thuan	55.0	1.0
cong tri	55.0	1.0
cong xuan	55.0	1.0
sy tuan	55.0	1.0
my nga	55.0	1.0
duc khai	55.0	1.0
ba vuong	55.0	1.0
cong tan	55.0	1.0
kim tu	55.0	1.0
linh tung	55.0	1.0
dieu doan	55.0	1.0
cao tan	55.0	1.0
ha tam	55.0	1.0
le qui	55.0	1.0
the tung	55.0	1.0
thai trong	55.0	0.9821428571428571
hoa luu	55.0	1.0
khang vu	55.0	1.0
luu nam	55.0	1.0
ta vo	55.0	1.0
cuc tran	55.0	1.0
chau duong	54.0	1.0
duong thuan	54.0	1.0
quan tien	54.0	1.0
dai dang	54.0	1.0
dang khang	54.0	1.0
ba tien	54.0	1.0
bang tam	54.0	1.0
dang hue	54.0	1.0
cong luan	54.0	1.0
doan ly	54.0	1.0
my tu	54.0	1.0
truong truong	54.0	1.0
khai tuan	54.0	1.0
tai tuan	54.0	1.0
hoat van	54.0	1.0
tue van	54.0	1.0
tho xuan	54.0	1.0
dinh han	54.0	1.0
chien cong	54.0	1.0
hung kieu	54.0	1.0
thiem van	54.0	1.0
bui do	54.0	1.0
trieu vu	54.0	1.0
doan gia	54.0	1.0
hong kieu	54.0	1.0
khang vo	54.0	1.0
kieu thao	54.0	1.0
linh quach	54.0	1.0
ho quan	54.0	1.0
quan vo	54.0	1.0
bang bui	54.0	1.0
ta vu	54.0	1.0
lai tran	54.0	1.0
nga truong	54.0	1.0
luong trinh	54.0	1.0
ngo vi	54.0	1.0
hau vo	54.0	1.0
lan luong	54.0	1.0
kim vuong	53.0	1.0
dan dang	53.0	1.0
chung dang	53.0	1.0
hung nam	53.0	1.0
hung vi	53.0	1.0
nga thien	53.0	1.0
hung to	53.0	1.0
trinh trong	53.0	1.0
tieu van	53.0	0.9814814814814815
bui danh	53.0	1.0
ba thang	53.0	1.0
dao tam	53.0	1.0
tan thien	53.0	1.0
tran vien	53.0	0.9814814814814815
mong van	53.0	1.0
cam dinh	53.0	1.0
an cao	53.0	1.0
duc hao	53.0	1.0
do khai	53.0	1.0
chau linh	53.0	1.0
gia van	53.0	1.0
doan vy	53.0	1.0
dong huynh	53.0	1.0
duong ta	53.0	1.0
ngo tai	53.0	1.0
hong trieu	53.0	1.0
huynh luong	53.0	1.0
hop tran	53.0	1.0
ha quan	53.0	0.9814814814814815
ba vo	53.0	1.0
hai to	53.0	1.0
hang luong	53.0	1.0
chuong tran	53.0	1.0
duc than	52.0	1.0
ho toan	52.0	1.0
dam xuan	52.0	1.0
hai the	52.0	1.0
chi my	52.0	1.0
dan truong	52.0	1.0
cong tam	52.0	1.0
dang trieu	52.0	1.0
duc sang	52.0	1.0
bang hai	52.0	0.9811320754716981
kim nga	52.0	1.0
cao thai	52.0	1.0
doi van	52.0	1.0
em van	52.0	1.0
ba dao	52.0	1.0
dao vinh	52.0	1.0
luong ngan	52.0	1.0
ba thu	52.0	1.0
chanh van	52.0	1.0
quan xuan	52.0	1.0
luu vinh	52.0	1.0
long luu	52.0	1.0
thien tu	52.0	1.0
khong van	52.0	1.0
ky vu	52.0	1.0
le lieu	52.0	1.0
to truong	52.0	1.0
loi phan	52.0	1.0
bui sy	52.0	1.0
thong vu	52.0	1.0
cao trinh	52.0	1.0
bui khai	52.0	1.0
an luong	52.0	1.0
lanh tran	52.0	1.0
cao ngan	52.0	1.0
chu the	52.0	1.0
ta thang	52.0	1.0
hai la	52.0	1.0
luu tung	52.0	1.0
ngo tuong	52.0	1.0
dam hong	51.0	0.9807692307692307
pho van	51.0	1.0
dang danh	51.0	1.0
dinh tram	51.0	1.0
bao kim	51.0	1.0
han mai	51.0	0.9807692307692307
hoc thai	51.0	1.0
mai tam	51.0	1.0
co van	51.0	1.0
bao xuan	51.0	0.9807692307692307
dao ngo	51.0	1.0
luong phan	51.0	1.0
trieu truong	51.0	1.0
diem dinh	51.0	1.0
dieu duong	51.0	1.0
huynh loan	51.0	1.0
hong ky	51.0	1.0
son trong	51.0	1.0
bach do	51.0	1.0
diem do	51.0	1.0
bach mai	51.0	1.0
doan nga	51.0	1.0
duc sy	51.0	1.0
dong truong	51.0	1.0
duc kim	51.0	1.0
duong kien	51.0	1.0
thao vuong	51.0	1.0
tram truong	51.0	1.0
ho hue	51.0	1.0
bui cao	51.0	1.0
le tat	51.0	1.0
cong ta	51.0	1.0
luong toan	51.0	1.0
tong tran	51.0	1.0
tran xuyen	51.0	1.0
loan vo	51.0	1.0
diep ho	50.0	1.0
hien trong	50.0	1.0
nam trong	50.0	1.0
don van	50.0	1.0
dang han	50.0	1.0
dang khai	50.0	1.0
do khang	50.0	1.0
gia tuan	50.0	1.0
mai vinh	50.0	1.0
kieu kim	50.0	1.0
ly ly	50.0	0.9803921568627451
cat tran	50.0	1.0
cau van	50.0	1.0
phat vo	50.0	1.0
my tam	50.0	1.0
luu trong	50.0	1.0
dong vo	50.0	1.0
dieu trinh	50.0	1.0
ba lam	50.0	0.9803921568627451
ba vinh	50.0	1.0
dinh du	50.0	1.0
my to	50.0	1.0
duc tang	50.0	1.0
hue mai	50.0	1.0
phat truong	50.0	1.0
trieu viet	50.0	1.0
duong tram	50.0	1.0
bach duc	50.0	1.0
kdam nie	50.0	1.0
tu vuong	50.0	1.0
hoi tran	50.0	1.0
hang huynh	50.0	1.0
dam tien	49.0	1.0
linh tuyet	49.0	1.0
dang loi	49.0	1.0
bao tuan	49.0	1.0
cong huan	49.0	1.0
the toan	49.0	1.0
thai tu	49.0	1.0
gioi van	49.0	1.0
dao kien	49.0	1.0
duc thao	49.0	1.0
hoa kieu	49.0	1.0
cat le	49.0	1.0
cong thien	49.0	1.0
doan kien	49.0	1.0
dinh kha	49.0	1.0
phan vuong	49.0	1.0
luu the	49.0	1.0
the vuong	49.0	1.0
trinh vuong	49.0	1.0
an gia	49.0	1.0
an hoa	49.0	1.0
bang luong	49.0	1.0
gia luu	49.0	1.0
kieu viet	49.0	1.0
an lam	49.0	1.0
cong quach	49.0	1.0
thu tong	49.0	1.0
bui khang	49.0	1.0
lam ly	49.0	0.98
hao vo	49.0	1.0
nga trinh	49.0	1.0
ha nong	49.0	1.0
dai ngo	49.0	1.0
cong long	48.0	1.0
cao luong	48.0	1.0
hang viet	48.0	1.0
au hai	48.0	1.0
diem ho	48.0	1.0
linh tai	48.0	1.0
thao thien	48.0	1.0
han my	48.0	1.0
hien kim	48.0	1.0
dao tuyet	48.0	1.0
lam trong	48.0	1.0
diep ha	48.0	1.0
bach cong	48.0	1.0
hong tuan	48.0	1.0
huynh luu	48.0	1.0
toan trong	48.0	1.0
trieu vi	48.0	1.0
kiet vo	48.0	1.0
khang phan	48.0	1.0
tam thu	48.0	1.0
hao thu	48.0	1.0
doan toan	48.0	1.0
le liem	48.0	1.0
luu tu	48.0	1.0
thu vi	48.0	1.0
chu tung	48.0	1.0
chu kim	48.0	1.0
tong xuan	48.0	1.0
lam luong	48.0	1.0
long ly	48.0	1.0
hien luu	48.0	1.0
ho the	48.0	1.0
dinh vi	47.0	1.0
hong thien	47.0	1.0
huynh to	47.0	1.0
nam thang	47.0	1.0
tan vinh	47.0	1.0
long thai	47.0	1.0
dieu thao	47.0	1.0
dinh loan	47.0	1.0
loan thu	47.0	1.0
ha tuyet	47.0	1.0
gia vuong	47.0	1.0
dao vy	47.0	1.0
dao dong	47.0	1.0
chau mai	47.0	1.0
tai tien	47.0	1.0
dinh lien	47.0	1.0
lich van	47.0	1.0
truyen van	47.0	1.0
hai kieu	47.0	1.0
hau huynh	47.0	1.0
hoa ta	47.0	1.0
kieu luong	47.0	1.0
nam vuong	47.0	1.0
hao ngo	47.0	1.0
cao phan	47.0	1.0
ky phan	47.0	1.0
bui loi	47.0	1.0
le ta	47.0	1.0
nong thao	47.0	1.0
lap tran	47.0	1.0
ha ha	47.0	1.0
kieu tuan	47.0	1.0
ho tuong	47.0	1.0
luong ly	47.0	1.0
lam tuyet	46.0	1.0
ba toan	46.0	1.0
dang loan	46.0	1.0
ha kien	46.0	1.0
ha tram	46.0	1.0
diep phan	46.0	1.0
thai thien	46.0	1.0
tam thien	46.0	1.0
my thu	46.0	1.0
hau xuan	46.0	1.0
thuan xuan	46.0	1.0
cong tung	46.0	1.0
tam xuan	46.0	1.0
vy xuan	46.0	1.0
duc thong	46.0	1.0
diem doan	46.0	1.0
diem duong	46.0	1.0
lai tuan	46.0	1.0
gia khang	46.0	1.0
cao tuyet	46.0	1.0
ngo tra	46.0	1.0
kien truong	46.0	1.0
luong thang	46.0	1.0
cao vo	46.0	1.0
le vien	46.0	1.0
ngo thuan	46.0	1.0
diep ngo	46.0	1.0
cong hien	45.0	1.0
dang luan	45.0	1.0
linh the	45.0	1.0
mai nga	45.0	1.0
cong trong	45.0	1.0
linh tuong	45.0	1.0
song van	45.0	1.0
bac viet	45.0	1.0
lam vinh	45.0	1.0
the vo	45.0	1.0
doan ho	45.0	1.0
dao doan	45.0	1.0
bach truong	45.0	1.0
long vuong	45.0	1.0
chung xuan	45.0	1.0
loi xuan	45.0	1.0
huynh vuong	45.0	1.0
bach tung	45.0	1.0
trong tung	45.0	1.0
bang do	45.0	1.0
chung do	45.0	1.0
thu tram	45.0	1.0
loi vu	45.0	1.0
dai doan	45.0	1.0
dong trinh	45.0	1.0
duong tra	45.0	1.0
duong sang	45.0	1.0
danh duong	45.0	1.0
le mi	45.0	1.0
thai tien	45.0	1.0
luong quan	45.0	1.0
loan ngo	45.0	1.0
ai phan	45.0	1.0
quach tuan	45.0	1.0
bach bui	45.0	1.0
huan vu	45.0	1.0
chu nam	45.0	1.0
chu hoa	45.0	1.0
hang ta	45.0	1.0
ngo tho	45.0	1.0
le tong	45.0	1.0
ly nam	45.0	1.0
trinh vy	45.0	1.0
ba ho	45.0	1.0
le xuyen	45.0	1.0
dam hai	44.0	1.0
bui dan	44.0	1.0
dang sy	44.0	1.0
cam doan	44.0	1.0
duc phat	44.0	1.0
kieu lam	44.0	1.0
dieu mai	44.0	1.0
thai vy	44.0	1.0
hai thai	44.0	1.0
hue my	44.0	1.0
hinh van	44.0	1.0
dao hue	44.0	1.0
duc luan	44.0	1.0
huynh thy	44.0	1.0
lan vi	44.0	1.0
diem ly	44.0	1.0
dinh phat	44.0	1.0
chi hai	44.0	1.0
dinh tra	44.0	1.0
tai xuan	44.0	1.0
ta tung	44.0	1.0
doan luong	44.0	1.0
bac vu	44.0	1.0
dong linh	44.0	1.0
duong duong	44.0	1.0
bui to	44.0	1.0
han lam	44.0	1.0
luong nga	44.0	1.0
son ta	44.0	1.0
cao ly	44.0	1.0
tra vo	44.0	1.0
sy vu	44.0	1.0
my vuong	44.0	1.0
truong tuong	44.0	1.0
bao chu	44.0	1.0
than thu	44.0	1.0
luu thang	44.0	1.0
le thieu	44.0	1.0
tien to	44.0	1.0
ho tri	44.0	1.0
ho vi	44.0	1.0
lai mai	44.0	1.0
lan luu	44.0	1.0
dam dinh	43.0	1.0
khang trong	43.0	1.0
bao thu	43.0	1.0
cao dai	43.0	1.0
cao tam	43.0	1.0
cong lam	43.0	1.0
tai thai	43.0	1.0
suong tuyet	43.0	1.0
an tien	43.0	1.0
linh tieu	43.0	1.0
cung van	43.0	1.0
nang van	43.0	1.0
thong vo	43.0	1.0
an cong	43.0	1.0
duong tuong	43.0	1.0
diep xuan	43.0	1.0
diem thu	43.0	1.0
diep huynh	43.0	1.0
my thien	43.0	1.0
giao van	43.0	1.0
thuat van	43.0	1.0
hue trinh	43.0	1.0
cao kieu	43.0	1.0
huynh kha	43.0	1.0
hien ly	43.0	1.0
luan vo	43.0	1.0
phan to	43.0	1.0
ta yen	43.0	1.0
huynh toan	43.0	1.0
chu ly	43.0	1.0
luu toan	43.0	1.0
song tran	43.0	1.0
duong michael	43.0	1.0
luu ngan	43.0	1.0
linh nong	43.0	1.0
khuat thu	43.0	1.0
da van	42.0	1.0
dai viet	42.0	1.0
dam thao	42.0	1.0
bao son	42.0	1.0
bao vinh	42.0	1.0
dinh tin	42.0	1.0
ba viet	42.0	1.0
gia thai	42.0	1.0
hong phat	42.0	1.0
giap le	42.0	1.0
luu thien	42.0	1.0
dac van	42.0	1.0
ngu van	42.0	1.0
ha nga	42.0	1.0
ngo sang	42.0	1.0
van vui	42.0	1.0
duong lien	42.0	1.0
duong loan	42.0	1.0
dan phan	42.0	1.0
dinh quach	42.0	1.0
long ta	42.0	1.0
nam ta	42.0	1.0
luu thai	42.0	1.0
luong tuyet	42.0	1.0
kien trinh	42.0	1.0
la tuan	42.0	1.0
ong van	42.0	1.0
dien dinh	41.0	1.0
dang lien	41.0	1.0
hien linh	41.0	1.0
lam ngan	41.0	1.0
linh nga	41.0	1.0
hau thu	41.0	1.0
bao trong	41.0	1.0
bong van	41.0	1.0
chin van	41.0	1.0
cam dao	41.0	1.0
hong tram	41.0	1.0
luu vy	41.0	1.0
thoa van	41.0	1.0
tien vi	41.0	1.0
ba luong	41.0	1.0
duong tai	41.0	1.0
gia ha	41.0	1.0
hang thai	41.0	1.0
thach vu	41.0	1.0
duong han	41.0	1.0
chien duong	41.0	1.0
luu quan	41.0	1.0
tran ty	41.0	1.0
dien vu	41.0	1.0
duc vi	41.0	1.0
kien mai	41.0	1.0
chu thang	41.0	1.0
chu tran	41.0	1.0
than tran	41.0	1.0
hoi le	41.0	1.0
han ly	41.0	1.0
luu tuyet	41.0	1.0
chi luu	41.0	1.0
bui dac	40.0	1.0
dai lam	40.0	1.0
dai thang	40.0	1.0
cao vy	40.0	1.0
chi ly	40.0	1.0
cong quan	40.0	1.0
huynh man	40.0	1.0
kien luu	40.0	1.0
an the	40.0	1.0
duong hau	40.0	1.0
diep duong	40.0	1.0
ba doan	40.0	1.0
hoa lam	40.0	1.0
do luan	40.0	1.0
bach yen	40.0	1.0
dac do	40.0	1.0
kim trong	40.0	1.0
thao to	40.0	1.0
men van	40.0	1.0
thom van	40.0	1.0
buon ya	40.0	1.0
giau tran	40.0	1.0
chu thai	40.0	1.0
cao toan	40.0	1.0
chu my	40.0	1.0
quan vuong	40.0	1.0
chien phan	40.0	1.0
chung phan	40.0	1.0
ngan ta	40.0	1.0
hong quach	40.0	1.0
luu tam	40.0	1.0
ha toan	40.0	1.0
ta tu	40.0	1.0
bui luan	40.0	1.0
lan ta	40.0	1.0
le tieu	40.0	1.0
chien truong	40.0	1.0
lap le	40.0	1.0
la xuan	40.0	1.0
kim la	40.0	1.0
hop le	40.0	1.0
hoa trong	39.0	1.0
chat van	39.0	1.0
dang thong	39.0	1.0
bang dang	39.0	1.0
khang truong	39.0	1.0
ly ngan	39.0	1.0
trong xuan	39.0	1.0
loi thang	39.0	1.0
kim tho	39.0	1.0
chuan van	39.0	1.0
luc xuan	39.0	1.0
chau dao	39.0	1.0
van vung	39.0	1.0
my nu	39.0	1.0
diep thu	39.0	1.0
tuy van	39.0	1.0
do ky	39.0	1.0
do trieu	39.0	1.0
luu phan	39.0	1.0
hong thom	39.0	1.0
do vo	39.0	1.0
duong phat	39.0	1.0
duong to	39.0	1.0
huynh sang	39.0	1.0
gia my	39.0	1.0
hoc tran	39.0	1.0
than trong	39.0	1.0
can le	39.0	1.0
lien ngo	39.0	1.0
chien ngo	39.0	1.0
chu hien	39.0	1.0
chuc tran	39.0	1.0
thom tran	39.0	1.0
ngan vuong	39.0	1.0
lien truong	39.0	1.0
hoa nong	39.0	1.0
ma thu	39.0	1.0
la tien	39.0	1.0
khai ngo	39.0	1.0
dai hai	38.0	1.0
dai huynh	38.0	1.0
an luu	38.0	1.0
dam tran	38.0	1.0
my tieu	38.0	1.0
bao khang	38.0	1.0
dang lai	38.0	1.0
cong kien	38.0	1.0
kieu lan	38.0	1.0
my thuan	38.0	1.0
linh vi	38.0	1.0
quan the	38.0	1.0
mai suong	38.0	1.0
dai tien	38.0	1.0
loi tien	38.0	1.0
bi van	38.0	1.0
an vinh	38.0	1.0
thy vo	38.0	1.0
dao vuong	38.0	1.0
dao vo	38.0	1.0
duc khang	38.0	1.0
duc gia	38.0	1.0
mai toan	38.0	1.0
cong linh	38.0	1.0
kha truong	38.0	1.0
luong vo	38.0	1.0
do loi	38.0	1.0
ba luu	38.0	1.0
chi kieu	38.0	1.0
lan xuan	38.0	1.0
doan hao	38.0	1.0
chau thao	38.0	1.0
ba chu	38.0	1.0
chau duc	38.0	1.0
huynh thong	38.0	1.0
kieu yen	38.0	1.0
hai tu	38.0	1.0
phan tho	38.0	1.0
lac phan	38.0	1.0
duc quach	38.0	1.0
ha quach	38.0	1.0
ta tan	38.0	1.0
tat tran	38.0	1.0
my tong	38.0	1.0
ngoan tran	38.0	1.0
hue vo	38.0	1.0
ha hao	38.0	1.0
bay le	38.0	1.0
chung ngo	38.0	1.0
kim tuyet	37.0	1.0
kinh van	37.0	1.0
ngon van	37.0	1.0
danh hung	37.0	1.0
chuong dinh	37.0	1.0
duc ton	37.0	1.0
dan ngo	37.0	1.0
loi tan	37.0	1.0
luc tan	37.0	1.0
si tien	37.0	1.0
ngoan van	37.0	1.0
luat van	37.0	1.0
dai dao	37.0	1.0
dao sy	37.0	1.0
hai ngan	37.0	1.0
ha sy	37.0	1.0
hue luu	37.0	1.0
dinh giap	37.0	1.0
do phat	37.0	1.0
doan thuan	37.0	1.0
bao tien	37.0	1.0
duong khang	37.0	1.0
hien lam	37.0	1.0
kieu nu	37.0	1.0
bao tri	37.0	1.0
dac vuong	37.0	1.0
chau thu	37.0	1.0
kim trieu	37.0	1.0
nu phan	37.0	1.0
ba mai	37.0	1.0
huynh kien	37.0	1.0
chanh le	37.0	1.0
bao ta	37.0	1.0
ta truong	37.0	1.0
le than	37.0	1.0
hang luu	37.0	1.0
ky vo	37.0	1.0
thao trieu	37.0	1.0
lai vu	37.0	1.0
luong ngo	37.0	1.0
huynh tung	37.0	1.0
lanh le	37.0	1.0
loi ngo	37.0	1.0
dam hung	36.0	1.0
hue man	36.0	1.0
uy van	36.0	1.0
danh duc	36.0	1.0
danh vu	36.0	1.0
gia man	36.0	1.0
linh tam	36.0	1.0
chi que	36.0	1.0
my vy	36.0	1.0
thien thu	36.0	1.0
dao diep	36.0	1.0
dao gia	36.0	1.0
bach gia	36.0	1.0
dan tam	36.0	1.0
long trong	36.0	1.0
diep truong	36.0	1.0
duong ky	36.0	1.0
my tram	36.0	1.0
chau yen	36.0	1.0
do tham	36.0	1.0
cong hong	36.0	1.0
lam que	36.0	1.0
mung van	36.0	1.0
du vu	36.0	1.0
doan tri	36.0	1.0
doan vi	36.0	1.0
doan sang	36.0	1.0
cam trinh	36.0	1.0
giao tran	36.0	1.0
ba thien	36.0	1.0
hang ly	36.0	1.0
them van	36.0	1.0
phan tat	36.0	1.0
ba ly	36.0	1.0
quach thao	36.0	1.0
hai quach	36.0	1.0
bien vu	36.0	1.0
bui huan	36.0	1.0
hung tong	36.0	1.0
buon krong	36.0	1.0
chu toan	36.0	1.0
ha tai	36.0	1.0
to viet	36.0	1.0
to yen	36.0	1.0
loan trinh	36.0	1.0
la linh	36.0	1.0
dac ngo	36.0	1.0
hot lieng	36.0	1.0
hau ngo	36.0	1.0
dam vu	35.0	1.0
kiet truong	35.0	1.0
hon van	35.0	1.0
dang phat	35.0	1.0
bang dinh	35.0	1.0
gia hien	35.0	1.0
huynh ky	35.0	1.0
kieu vy	35.0	1.0
song toan	35.0	1.0
tien toan	35.0	1.0
van xuyen	35.0	1.0
khang vi	35.0	1.0
khai xuan	35.0	1.0
duc thu	35.0	1.0
linh linh	35.0	1.0
hung si	35.0	1.0
tam thai	35.0	1.0
hai hau	35.0	1.0
dau xuan	35.0	1.0
diem ha	35.0	1.0
diep doan	35.0	1.0
khang lam	35.0	1.0
doan hue	35.0	1.0
lan ly	35.0	1.0
thuyen van	35.0	1.0
du duc	35.0	1.0
tiep vu	35.0	1.0
huynh loi	35.0	1.0
chu truong	35.0	1.0
ha tra	35.0	1.0
ha tuong	35.0	1.0
bien le	35.0	1.0
han trinh	35.0	1.0
cong kieu	35.0	1.0
bac bui	35.0	1.0
bui han	35.0	1.0
bui phat	35.0	1.0
bui vo	35.0	1.0
lai truong	35.0	1.0
chu cong	35.0	1.0
chu trong	35.0	1.0
kien ta	35.0	1.0
ly ta	35.0	1.0
thao tong	35.0	1.0
ton tran	35.0	1.0
song vu	35.0	1.0
mai trieu	35.0	1.0
loan truong	35.0	1.0
be vo	35.0	1.0
hai lai	35.0	1.0
lo thu	35.0	1.0
dinh khuat	35.0	1.0
ba cong	34.0	1.0
kien trong	34.0	1.0
thang vuong	34.0	1.0
dang kha	34.0	1.0
cam chi	34.0	1.0
cong sang	34.0	1.0
dinh tiep	34.0	1.0
doan dong	34.0	1.0
cam mai	34.0	1.0
phat tai	34.0	1.0
my my	34.0	1.0
que tram	34.0	1.0
thu tuyet	34.0	1.0
tra xuan	34.0	1.0
hoa yen	34.0	1.0
tay van	34.0	1.0
dao lien	34.0	1.0
dao kieu	34.0	1.0
luc the	34.0	1.0
hien hong	34.0	1.0
le ut	34.0	1.0
viet vinh	34.0	1.0
ky xuan	34.0	1.0
diem mai	34.0	1.0
bui dien	34.0	1.0
bac dinh	34.0	1.0
giau van	34.0	1.0
ung van	34.0	1.0
do luu	34.0	1.0
hoa thuan	34.0	1.0
lai tien	34.0	1.0
mai sang	34.0	1.0
dong thai	34.0	1.0
tran ut	34.0	1.0
thao tien	34.0	1.0
long trieu	34.0	1.0
thoan van	34.0	1.0
ho kien	34.0	1.0
trinh trinh	34.0	1.0
linh tien	34.0	1.0
lai thai	34.0	1.0
trong vuong	34.0	1.0
sanh van	34.0	1.0
huynh que	34.0	1.0
huynh khai	34.0	1.0
lam vi	34.0	1.0
ha loan	34.0	1.0
cao kien	34.0	1.0
ta thien	34.0	1.0
linh tang	34.0	1.0
ly tien	34.0	1.0
si tran	34.0	1.0
hao mai	34.0	1.0
mai tai	34.0	1.0
trieu tu	34.0	1.0
thuan trinh	34.0	1.0
la my	34.0	1.0
hue luong	34.0	1.0
han luong	34.0	1.0
dan vo	33.0	1.0
dang dien	33.0	1.0
duc tiep	33.0	1.0
chi hien	33.0	1.0
hong hung	33.0	1.0
hung long	33.0	1.0
tai tri	33.0	1.0
dieu luu	33.0	1.0
bao hung	33.0	1.0
ly tuyet	33.0	1.0
ket van	33.0	1.0
trai van	33.0	1.0
luc vu	33.0	1.0
chien dao	33.0	1.0
dao dieu	33.0	1.0
dinh vien	33.0	1.0
dao luong	33.0	1.0
hai hoa	33.0	1.0
dao loan	33.0	1.0
phan thong	33.0	1.0
lieu thu	33.0	1.0
the xuan	33.0	1.0
nu trinh	33.0	1.0
dien ho	33.0	1.0
ba kien	33.0	1.0
dinh ky	33.0	1.0
on van	33.0	1.0
thy vu	33.0	1.0
duc han	33.0	1.0
do tat	33.0	1.0
khuc van	33.0	1.0
bien xuan	33.0	1.0
doan khang	33.0	1.0
doan tai	33.0	1.0
doan tuong	33.0	1.0
doan tra	33.0	1.0
phan phat	33.0	1.0
duc man	33.0	1.0
chi thai	33.0	1.0
suong vo	33.0	1.0
hoa to	33.0	1.0
giap tran	33.0	1.0
luong thuan	33.0	1.0
ha lien	33.0	1.0
phan tham	33.0	1.0
luu tan	33.0	1.0
my quach	33.0	1.0
quach xuan	33.0	1.0
bui thong	33.0	1.0
bui tham	33.0	1.0
ly vy	33.0	1.0
can tran	33.0	1.0
chu tam	33.0	1.0
an ta	33.0	1.0
le ton	33.0	1.0
hua my	33.0	1.0
luong vi	33.0	1.0
huynh tin	33.0	1.0
nong tuan	33.0	1.0
vu vu	33.0	1.0
kim nong	33.0	1.0
dan the	32.0	1.0
thuan tien	32.0	1.0
dang luc	32.0	1.0
diep tuan	32.0	1.0
duc tin	32.0	1.0
hoa the	32.0	1.0
kha tu	32.0	1.0
cam hang	32.0	1.0
my xuyen	32.0	1.0
loan to	32.0	1.0
sang trong	32.0	1.0
bau van	32.0	1.0
ke van	32.0	1.0
lai viet	32.0	1.0
danh dinh	32.0	1.0
cong tai	32.0	1.0
duc thieu	32.0	1.0
loan my	32.0	1.0
linh nu	32.0	1.0
dien do	32.0	1.0
kien the	32.0	1.0
that van	32.0	1.0
ba xuan	32.0	1.0
bao vi	32.0	1.0
do huan	32.0	1.0
doan loan	32.0	1.0
hien vuong	32.0	1.0
lam luu	32.0	1.0
bao tan	32.0	1.0
quan thai	32.0	1.0
tuan vi	32.0	1.0
ly viet	32.0	1.0
hoa tu	32.0	1.0
ba ha	32.0	1.0
luong vy	32.0	1.0
chieu le	32.0	1.0
my trieu	32.0	1.0
cam to	32.0	1.0
hung trieu	32.0	1.0
mai tuong	32.0	1.0
long nam	32.0	1.0
tan vuong	32.0	1.0
bach kim	32.0	1.0
hung quach	32.0	1.0
to tu	32.0	1.0
bach hong	32.0	1.0
thieu tran	32.0	1.0
cao chau	32.0	1.0
le tue	32.0	1.0
huynh kiet	32.0	1.0
lam ta	32.0	1.0
ho que	32.0	1.0
linh ma	32.0	1.0
ky truong	32.0	1.0
ly tu	32.0	1.0
lien vo	32.0	1.0
dai trinh	31.0	1.0
danh phan	31.0	1.0
dinh thieu	31.0	1.0
dam the	31.0	1.0
dam mai	31.0	1.0
dieu kim	31.0	1.0
kien tuan	31.0	1.0
bang duc	31.0	1.0
an tuong	31.0	1.0
kieu tram	31.0	1.0
the trong	31.0	1.0
hong suong	31.0	1.0
tieu yen	31.0	1.0
luat tran	31.0	1.0
khang tuan	31.0	1.0
tot van	31.0	1.0
khang vinh	31.0	1.0
chau xuan	31.0	1.0
thong xuan	31.0	1.0
lai my	31.0	1.0
danh vo	31.0	1.0
dao sang	31.0	1.0
dao tri	31.0	1.0
diep thao	31.0	1.0
lan tuong	31.0	1.0
ai kha	31.0	1.0
kiet tan	31.0	1.0
ha tri	31.0	1.0
son thien	31.0	1.0
bang trong	31.0	1.0
gia tu	31.0	1.0
que vo	31.0	1.0
cao sang	31.0	1.0
dac tuan	31.0	1.0
duong khai	31.0	1.0
vi xuan	31.0	1.0
tiep viet	31.0	1.0
cao doan	31.0	1.0
chien trinh	31.0	1.0
kha tuan	31.0	1.0
duong tho	31.0	1.0
bang duong	31.0	1.0
